File,Metabolite,Mass(m/z),SamplePeakArea,SampleMID,ReferencePeakArea,ReferenceMID,BackupPeakArea,BackupMID,UsedMID
e18057cz_39.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,701,0.0023421394658852852,0,0.0,91,0.0023,ident
e18057cz_39.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_40.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,461757,0.7972241309654942,1733778,0.7813597942065614,30447,0.7672,quant
e18057cz_40.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,81027,0.13989323315020907,309289,0.13938692807865433,6049,0.1524,quant
e18057cz_40.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,35033,0.06048452536748583,139628,0.06292599476142491,2689,0.0678,quant
e18057cz_40.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,705,0.0012171835236513434,22259,0.010031438661261044,376,0.0095,quant
e18057cz_40.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,632,0.0010911489176562397,7508,0.0033836219717304425,91,0.0023,quant
e18057cz_40.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,52,8.97780755033615E-5,6462,0.00291222232036789,34,9.0E-4,quant
e18057cz_41.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,477913,0.7719504827991691,1733778,0.7813597942065614,30447,0.7672,quant
e18057cz_41.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,93908,0.15168519362039612,309289,0.13938692807865433,6049,0.1524,quant
e18057cz_41.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,41221,0.06658235045178632,139628,0.06292599476142491,2689,0.0678,quant
e18057cz_41.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,5411,0.008740134841333682,22259,0.010031438661261044,376,0.0095,quant
e18057cz_41.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,645,0.001041838287314771,7508,0.0033836219717304425,91,0.0023,quant
e18057cz_41.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,6462,0.00291222232036789,34,9.0E-4,quant
e18057cz_44.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,318735,0.7728276761705708,59,0.7866666666666666,30447,0.7672,ident
e18057cz_44.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,59942,0.14533966010954666,11,0.14666666666666667,6049,0.1524,ident
e18057cz_44.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,29541,0.07162722130219408,5,0.06666666666666667,2689,0.0678,ident
e18057cz_44.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,3589,0.00870214607676025,0,0.0,376,0.0095,ident
e18057cz_44.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,620,0.0015032963409282128,0,0.0,91,0.0023,ident
e18057cz_44.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_45.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,335567,0.7765669403586074,21273941,0.7609300841950692,30447,0.7672,quant
e18057cz_45.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,62432,0.14447972303733256,4453139,0.1592806633337164,6049,0.1524,quant
e18057cz_45.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,29483,0.06822936433735385,1943855,0.06952814943000012,2689,0.0678,quant
e18057cz_45.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,3924,0.009080894944875913,234173,0.008375941279813268,376,0.0095,quant
e18057cz_45.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,669,0.00154819539197808,46515,0.0016637567466382295,91,0.0023,quant
e18057cz_45.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,41,9.488192985216933E-5,6190,2.2140501476277847E-4,34,9.0E-4,quant
e18057cz_46.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,464986,0.7737760242024458,1733778,0.7813597942065614,30447,0.7672,quant
e18057cz_46.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,89684,0.14924175986926952,309289,0.13938692807865433,6049,0.1524,quant
e18057cz_46.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,40067,0.06667487615050646,139628,0.06292599476142491,2689,0.0678,quant
e18057cz_46.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,5014,0.00834371999447524,22259,0.010031438661261044,376,0.0095,quant
e18057cz_46.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,987,0.0016424514628135343,7508,0.0033836219717304425,91,0.0023,quant
e18057cz_46.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,193,3.21168320489374E-4,6462,0.00291222232036789,34,9.0E-4,quant
e18057cz_49.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,335611,0.7940223151758338,59,0.7866666666666666,30447,0.7672,ident
e18057cz_49.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,60931,0.1441566983381913,11,0.14666666666666667,6049,0.1524,ident
e18057cz_49.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,23444,0.055466177082939015,5,0.06666666666666667,2689,0.0678,ident
e18057cz_49.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,2686,0.0063548094030359235,0,0.0,376,0.0095,ident
e18057cz_49.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,0,0.0,0,0.0,91,0.0023,ident
e18057cz_49.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_50.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,343089,0.8013926132169785,59,0.7866666666666666,30447,0.7672,ident
e18057cz_50.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,58230,0.13601453811583777,11,0.14666666666666667,6049,0.1524,ident
e18057cz_50.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,24044,0.0561623485223631,5,0.06666666666666667,2689,0.0678,ident
e18057cz_50.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,2475,0.005781143428416597,0,0.0,376,0.0095,ident
e18057cz_50.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,203,4.741705519064926E-4,0,0.0,91,0.0023,ident
e18057cz_50.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,75,1.7518616449747264E-4,0,0.0,34,9.0E-4,ident
e18057cz_51.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,294555,0.7829474260591739,59,0.7866666666666666,30447,0.7672,ident
e18057cz_51.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,53857,0.14315560599979268,11,0.14666666666666667,6049,0.1524,ident
e18057cz_51.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,25078,0.06665904686972539,5,0.06666666666666667,2689,0.0678,ident
e18057cz_51.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,2723,0.0072379210713080094,0,0.0,376,0.0095,ident
e18057cz_51.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,0,0.0,0,0.0,91,0.0023,ident
e18057cz_51.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_52.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,540776,0.7677845564527006,1733778,0.7813597942065614,30447,0.7672,quant
e18057cz_52.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,109517,0.15549037174177555,309289,0.13938692807865433,6049,0.1524,quant
e18057cz_52.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,47225,0.06704925085151484,139628,0.06292599476142491,2689,0.0678,quant
e18057cz_52.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,6045,0.008582588065588294,22259,0.010031438661261044,376,0.0095,quant
e18057cz_52.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,770,0.001093232888420676,7508,0.0033836219717304425,91,0.0023,quant
e18057cz_52.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,6462,0.00291222232036789,34,9.0E-4,quant
e18057cz_53.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,542631,0.7709326957092503,59,0.7866666666666666,30447,0.7672,ident
e18057cz_53.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,107361,0.15253110335391973,11,0.14666666666666667,6049,0.1524,ident
e18057cz_53.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,47932,0.06809847939158614,5,0.06666666666666667,2689,0.0678,ident
e18057cz_53.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,5447,0.007738721881957142,0,0.0,376,0.0095,ident
e18057cz_53.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,492,6.989996632867475E-4,0,0.0,91,0.0023,ident
e18057cz_53.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_57.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,307752,0.7727724711483412,59,0.7866666666666666,30447,0.7672,ident
e18057cz_57.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,57490,0.14435873484597384,11,0.14666666666666667,6049,0.1524,ident
e18057cz_57.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,28344,0.07117244704251664,5,0.06666666666666667,2689,0.0678,ident
e18057cz_57.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,4155,0.010433302196643264,0,0.0,376,0.0095,ident
e18057cz_57.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,503,0.0012630447665250449,0,0.0,91,0.0023,ident
e18057cz_57.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_58.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,334285,0.8052208013065252,59,0.7866666666666666,30447,0.7672,ident
e18057cz_58.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,53516,0.12890855528282752,11,0.14666666666666667,6049,0.1524,ident
e18057cz_58.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,23822,0.057382083936533324,5,0.06666666666666667,2689,0.0678,ident
e18057cz_58.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,2774,0.006681970482744666,0,0.0,376,0.0095,ident
e18057cz_58.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,750,0.0018065889913693222,0,0.0,91,0.0023,ident
e18057cz_58.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,0,0.0,34,9.0E-4,ident
e18057cz_59.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,247.0,493078,0.7929262228911982,1733778,0.7813597942065614,30447,0.7672,quant
e18057cz_59.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,248.0,91140,0.1465636186451308,309289,0.13938692807865433,6049,0.1524,quant
e18057cz_59.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,249.0,34089,0.054819038797387136,139628,0.06292599476142491,2689,0.0678,quant
e18057cz_59.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,250.0,3425,0.005507794534338084,22259,0.010031438661261044,376,0.0095,quant
e18057cz_59.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,251.0,114,1.8332513194585154E-4,7508,0.0033836219717304425,91,0.0023,quant
e18057cz_59.cdf,Succinic acid 249_(2TMS)_MP_RI:1327_IDENT:A+D,252.0,0,0.0,6462,0.00291222232036789,34,9.0E-4,quant
e18057cz_17.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,167677,0.8021863413467288,584,0.7684210526315789,144756,0.7609,ident
e18057cz_17.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,27850,0.13323765099868437,116,0.15263157894736842,29860,0.157,ident
e18057cz_17.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,11815,0.05652433919387633,52,0.06842105263157895,13419,0.0705,ident
e18057cz_17.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,1617,0.007735916756368855,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_17.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,0,0.0,1,0.0013157894736842105,379,0.002,ident
e18057cz_17.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,66,3.1575170434158594E-4,0,0.0,35,2.0E-4,ident
e18057cz_18.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,171091,0.739526781700612,584,0.7684210526315789,144756,0.7609,ident
e18057cz_18.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,32929,0.14233289532833085,116,0.15263157894736842,29860,0.157,ident
e18057cz_18.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,21017,0.0908442546422767,52,0.06842105263157895,13419,0.0705,ident
e18057cz_18.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,5019,0.02169421487603306,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_18.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,894,0.0038642415021266294,1,0.0013157894736842105,379,0.002,ident
e18057cz_18.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,402,0.0017376119506206991,0,0.0,35,2.0E-4,ident
e18057cz_19.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,243305,0.7424150420632184,584,0.7684210526315789,144756,0.7609,ident
e18057cz_19.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,48148,0.14691765251540181,116,0.15263157894736842,29860,0.157,ident
e18057cz_19.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,27947,0.08527680557547426,52,0.06842105263157895,13419,0.0705,ident
e18057cz_19.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,5898,0.01799701575425438,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_19.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,2187,0.006673359351399514,1,0.0013157894736842105,379,0.002,ident
e18057cz_19.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,236,7.201247402516165E-4,0,0.0,35,2.0E-4,ident
e18057cz_20.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,198350,0.7315328074115872,584,0.7684210526315789,144756,0.7609,ident
e18057cz_20.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,39584,0.14598938567471778,116,0.15263157894736842,29860,0.157,ident
e18057cz_20.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,25214,0.0929915210792829,52,0.06842105263157895,13419,0.0705,ident
e18057cz_20.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,6506,0.023994718653994388,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_20.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,1052,0.0038798715069170145,1,0.0013157894736842105,379,0.002,ident
e18057cz_20.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,437,0.0016116956735006988,0,0.0,35,2.0E-4,ident
e18057cz_21.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,273933,0.7516257195695478,584,0.7684210526315789,144756,0.7609,ident
e18057cz_21.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,52076,0.14288771696839656,116,0.15263157894736842,29860,0.157,ident
e18057cz_21.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,31909,0.08755288733283213,52,0.06842105263157895,13419,0.0705,ident
e18057cz_21.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,4812,0.013203312352176132,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_21.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,1724,0.004730363777047309,1,0.0013157894736842105,379,0.002,ident
e18057cz_21.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,0,0.0,0,0.0,35,2.0E-4,ident
e18057cz_24.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,189858,0.7623502768598194,584,0.7684210526315789,144756,0.7609,ident
e18057cz_24.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,35419,0.14222041976686756,116,0.15263157894736842,29860,0.157,ident
e18057cz_24.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,18467,0.074151853294411,52,0.06842105263157895,13419,0.0705,ident
e18057cz_24.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,4608,0.01850282882875648,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_24.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,392,0.0015740253691129645,1,0.0013157894736842105,379,0.002,ident
e18057cz_24.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,299,0.0012005958810325928,0,0.0,35,2.0E-4,ident
e18057cz_25.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,202571,0.7502490694616767,584,0.7684210526315789,144756,0.7609,ident
e18057cz_25.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,38846,0.1438714097887076,116,0.15263157894736842,29860,0.157,ident
e18057cz_25.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,21010,0.07781337382641063,52,0.06842105263157895,13419,0.0705,ident
e18057cz_25.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,5973,0.022121812559026684,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_25.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,1455,0.005388789096498213,1,0.0013157894736842105,379,0.002,ident
e18057cz_25.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,150,5.555452676802282E-4,0,0.0,35,2.0E-4,ident
e18057cz_26.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,275284,0.736950032793907,584,0.7684210526315789,144756,0.7609,ident
e18057cz_26.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,54422,0.14569061291142968,116,0.15263157894736842,29860,0.157,ident
e18057cz_26.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,32440,0.08684361991192494,52,0.06842105263157895,13419,0.0705,ident
e18057cz_26.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,8417,0.022532760443855493,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_26.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,2299,0.006154546306335247,1,0.0013157894736842105,379,0.002,ident
e18057cz_26.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,683,0.001828427632547618,0,0.0,35,2.0E-4,ident
e18057cz_27.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,207829,0.7642120668353238,584,0.7684210526315789,144756,0.7609,ident
e18057cz_27.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,38349,0.14101385538624464,116,0.15263157894736842,29860,0.157,ident
e18057cz_27.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,20326,0.07474113078778608,52,0.06842105263157895,13419,0.0705,ident
e18057cz_27.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,4866,0.017892863446490558,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_27.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,582,0.002140083544154851,1,0.0013157894736842105,379,0.002,ident
e18057cz_27.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,0,0.0,0,0.0,35,2.0E-4,ident
e18057cz_30.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,211615,0.7896553525583617,584,0.7684210526315789,144756,0.7609,ident
e18057cz_30.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,37439,0.13970610185682727,116,0.15263157894736842,29860,0.157,ident
e18057cz_30.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,15760,0.05880948116305451,52,0.06842105263157895,13419,0.0705,ident
e18057cz_30.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,2418,0.009022926741895039,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_30.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,752,0.002806137679861484,1,0.0013157894736842105,379,0.002,ident
e18057cz_30.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,0,0.0,0,0.0,35,2.0E-4,ident
e18057cz_32.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,357457,0.7348474725401234,584,0.7684210526315789,144756,0.7609,ident
e18057cz_32.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,71532,0.14705295855372844,116,0.15263157894736842,29860,0.157,ident
e18057cz_32.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,46621,0.09584180479692128,52,0.06842105263157895,13419,0.0705,ident
e18057cz_32.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,8512,0.01749866889237455,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_32.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,1813,0.003727101351254119,1,0.0013157894736842105,379,0.002,ident
e18057cz_32.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,502,0.0010319938655982172,0,0.0,35,2.0E-4,ident
e18057cz_33.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,284987,0.7253958678548429,584,0.7684210526315789,144756,0.7609,ident
e18057cz_33.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,55149,0.14037432134211994,116,0.15263157894736842,29860,0.157,ident
e18057cz_33.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,40104,0.10207930847530106,52,0.06842105263157895,13419,0.0705,ident
e18057cz_33.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,9221,0.02347080848420983,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_33.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,3063,0.007796452270592637,1,0.0013157894736842105,379,0.002,ident
e18057cz_33.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,347,8.832415729336093E-4,0,0.0,35,2.0E-4,ident
e18057cz_34.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,280289,0.7578655634869133,584,0.7684210526315789,144756,0.7609,ident
e18057cz_34.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,52169,0.1410582954791261,116,0.15263157894736842,29860,0.157,ident
e18057cz_34.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,30208,0.08167856370322302,52,0.06842105263157895,13419,0.0705,ident
e18057cz_34.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,5675,0.015344473285745187,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_34.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,1499,0.004053104044992429,1,0.0013157894736842105,379,0.002,ident
e18057cz_34.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,0,0.0,0,0.0,35,2.0E-4,ident
e18057cz_35.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,336699,0.7401035312736984,584,0.7684210526315789,144756,0.7609,ident
e18057cz_35.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,65858,0.14476353764823546,116,0.15263157894736842,29860,0.157,ident
e18057cz_35.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,40949,0.09001066086363986,52,0.06842105263157895,13419,0.0705,ident
e18057cz_35.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,248.0,8858,0.019470913427192895,7,0.009210526315789473,1785,0.009399999999999999,ident
e18057cz_35.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,249.0,1967,0.004323694593733171,1,0.0013157894736842105,379,0.002,ident
e18057cz_35.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,250.0,604,0.0013276621935001704,0,0.0,35,2.0E-4,ident
e18057cz_37.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,245.0,262343,0.7634839194093355,584,0.7684210526315789,144756,0.7609,ident
e18057cz_37.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,246.0,47890,0.1393719096774569,116,0.15263157894736842,29860,0.157,ident
e18057cz_37.cdf,Fumaric acid 247_(2TMS)_MP_RI:1366_IDENT:A+C,247.0,25488,0.07417647178657386,52,0.06842105263157895,13419,0.0705,ident
