"file","metabolite","quantMasses","intensity","rt","ri"
"e18060cz_50.cdf","c36","71;85;99",219199698,2250.6,3600
"e18060cz_51.cdf","c10","71;85;99",184522756,408,1000
"e18060cz_51.cdf","c12","71;85;99",153774972,710.6,1200
"e18060cz_51.cdf","c15","71;85;99",33965704,1098.4,1500
"e18060cz_51.cdf","c17","71;85;99",345545266,1322,1700
"e18060cz_51.cdf","c19","71;85;99",372164395,1499.4,1900
"e18060cz_51.cdf","c22","71;85;99",320350111,1682.6,2200
"e18060cz_51.cdf","c28","71;85;99",274012652,1933.4,2800
"e18060cz_51.cdf","c32","71;85;99",199463432,2067.4,3200
"e18060cz_51.cdf","c36","71;85;99",163571806,2250.6,3600
"e18060cz_53.cdf","c10","71;85;99",189595223,408.2,1000
"e18060cz_53.cdf","c12","71;85;99",152974846,710.4,1200
"e18060cz_53.cdf","c15","71;85;99",267548158,1114.2,1500
"e18060cz_53.cdf","c17","71;85;99",229760823,1321.8,1700
"e18060cz_53.cdf","c19","71;85;99",247697446,1498.8,1900
"e18060cz_53.cdf","c22","71;85;99",248557277,1682.6,2200
"e18060cz_53.cdf","c28","71;85;99",184482607,1933,2800
"e18060cz_53.cdf","c32","71;85;99",149120089,2067.4,3200
"e18060cz_53.cdf","c36","71;85;99",139032537,2250.6,3600
"e18060cz_54.cdf","c10","71;85;99",196804334,407.8,1000
"e18060cz_54.cdf","c12","71;85;99",150129937,710.4,1200
"e18060cz_54.cdf","c15","71;85;99",237497016,1114,1500
"e18060cz_54.cdf","c17","71;85;99",167449286,1321.8,1700
"e18060cz_54.cdf","c19","71;85;99",190846495,1498.8,1900
"e18060cz_54.cdf","c22","71;85;99",236418583,1682.4,2200
"e18060cz_54.cdf","c28","71;85;99",180365682,1933,2800
"e18060cz_54.cdf","c32","71;85;99",160451528,2067.4,3200
"e18060cz_54.cdf","c36","71;85;99",170462797,2250.8,3600
"e18060cz_55.cdf","c10","71;85;99",183832744,408.2,1000
"e18060cz_55.cdf","c12","71;85;99",145414022,710.4,1200
"e18060cz_55.cdf","c15","71;85;99",235576205,1114,1500
"e18060cz_55.cdf","c17","71;85;99",193183762,1321.8,1700
"e18060cz_55.cdf","c19","71;85;99",230296875,1498.8,1900
"e18060cz_55.cdf","c22","71;85;99",252913473,1682.6,2200
"e18060cz_55.cdf","c28","71;85;99",240154600,1933,2800
"e18060cz_55.cdf","c32","71;85;99",206471482,2067.4,3200
"e18060cz_55.cdf","c36","71;85;99",185396998,2250.8,3600
"e18060cz_56.cdf","c10","71;85;99",199739437,408.6,1000
"e18060cz_56.cdf","c12","71;85;99",159453280,710.6,1200
"e18060cz_56.cdf","c15","71;85;99",289196449,1114.2,1500
"e18060cz_56.cdf","c17","71;85;99",281166156,1321.8,1700
"e18060cz_56.cdf","c19","71;85;99",300740019,1498.8,1900
"e18060cz_56.cdf","c22","71;85;99",337792983,1682.4,2200
"e18060cz_56.cdf","c28","71;85;99",312317790,1933,2800
"e18060cz_56.cdf","c32","71;85;99",268473142,2067.4,3200
"e18060cz_56.cdf","c36","71;85;99",240355228,2250.6,3600
"e18060cz_57.cdf","c10","71;85;99",185882223,408,1000
"e18060cz_57.cdf","c12","71;85;99",146981238,710.2,1200
"e18060cz_57.cdf","c15","71;85;99",231800097,1114,1500
"e18060cz_57.cdf","c17","71;85;99",205963307,1321.8,1700
"e18060cz_57.cdf","c19","71;85;99",240458684,1498.8,1900
"e18060cz_57.cdf","c22","71;85;99",262213561,1682.4,2200
"e18060cz_57.cdf","c28","71;85;99",227864838,1933,2800
"e18060cz_57.cdf","c32","71;85;99",183860099,2067.2,3200
"e18060cz_57.cdf","c36","71;85;99",154445009,2250.4,3600
"e18060cz_58.cdf","c10","71;85;99",205388482,408,1000
"e18060cz_58.cdf","c12","71;85;99",166154303,710.4,1200
"e18060cz_58.cdf","c15","71;85;99",264370845,1114,1500
"e18060cz_58.cdf","c17","71;85;99",203567439,1321.8,1700
"e18060cz_58.cdf","c19","71;85;99",237758754,1498.8,1900
"e18060cz_58.cdf","c22","71;85;99",243121391,1682.4,2200
"e18060cz_58.cdf","c28","71;85;99",195524146,1933,2800
"e18060cz_58.cdf","c32","71;85;99",168073603,2067.2,3200
"e18060cz_58.cdf","c36","71;85;99",163297668,2250.4,3600
"e18060cz_59.cdf","c10","71;85;99",203030057,408.8,1000
"e18060cz_59.cdf","c12","71;85;99",164224182,710.6,1200
"e18060cz_59.cdf","c15","71;85;99",275148792,1114.2,1500
"e18060cz_59.cdf","c17","71;85;99",287233452,1321.8,1700
"e18060cz_59.cdf","c19","71;85;99",317851167,1498.8,1900
"e18060cz_59.cdf","c22","71;85;99",327691697,1682.6,2200
"e18060cz_59.cdf","c28","71;85;99",284469016,1933,2800
"e18060cz_59.cdf","c32","71;85;99",232710429,2067.2,3200
"e18060cz_59.cdf","c36","71;85;99",218343503,2250.6,3600
"e18060cz_60.cdf","c10","71;85;99",198743195,408.8,1000
"e18060cz_60.cdf","c12","71;85;99",186954808,710.6,1200
"e18060cz_60.cdf","c15","71;85;99",306878310,1114.2,1500
"e18060cz_60.cdf","c17","71;85;99",326962969,1322,1700
"e18060cz_60.cdf","c19","71;85;99",334300793,1499,1900
"e18060cz_60.cdf","c22","71;85;99",326328006,1682.4,2200
"e18060cz_60.cdf","c28","71;85;99",263209937,1933,2800
"e18060cz_60.cdf","c32","71;85;99",213971279,2067.4,3200
"e18060cz_60.cdf","c36","71;85;99",191812677,2250.4,3600
"e18061cz_8_wash.cdf","c10","71;85;99",124061183,408,1000
"e18061cz_8_wash.cdf","c12","71;85;99",91628608,710.4,1200
"e18061cz_8_wash.cdf","c15","71;85;99",120169192,1114,1500
"e18061cz_8_wash.cdf","c17","71;85;99",87187008,1321.8,1700
"e18061cz_8_wash.cdf","c19","71;85;99",94995103,1498.6,1900
"e18061cz_8_wash.cdf","c22","71;85;99",106946747,1682.4,2200
"e18061cz_8_wash.cdf","c28","71;85;99",88305855,1933,2800
"e18061cz_8_wash.cdf","c32","71;85;99",74565511,2067.2,3200
"e18061cz_8_wash.cdf","c36","71;85;99",58107534,2250.4,3600
"e18061cz_10_Quant1_100.cdf","c10","71;85;99",159329065,408.4,1000
"e18061cz_10_Quant1_100.cdf","c12","71;85;99",117317752,710.6,1200
"e18061cz_10_Quant1_100.cdf","c15","71;85;99",170152899,1114,1500
"e18061cz_10_Quant1_100.cdf","c17","71;85;99",149929146,1321.8,1700
"e18061cz_10_Quant1_100.cdf","c19","71;85;99",148809598,1498.8,1900
"e18061cz_10_Quant1_100.cdf","c22","71;85;99",154042527,1682.4,2200
"e18061cz_10_Quant1_100.cdf","c28","71;85;99",116068215,1932.8,2800
"e18061cz_10_Quant1_100.cdf","c32","71;85;99",95651769,2067,3200
"e18061cz_10_Quant1_100.cdf","c36","71;85;99",69389923,2250.4,3600
"e18061cz_11_Quant1_50.cdf","c10","71;85;99",157148631,408.4,1000
"e18061cz_11_Quant1_50.cdf","c12","71;85;99",114830993,710.8,1200
"e18061cz_11_Quant1_50.cdf","c15","71;85;99",167308085,1114,1500
"e18061cz_11_Quant1_50.cdf","c17","71;85;99",150088452,1321.8,1700
"e18061cz_11_Quant1_50.cdf","c19","71;85;99",149161018,1498.8,1900
"e18061cz_11_Quant1_50.cdf","c22","71;85;99",151751502,1682.4,2200
"e18061cz_11_Quant1_50.cdf","c28","71;85;99",113097929,1933,2800
"e18061cz_11_Quant1_50.cdf","c32","71;85;99",86510680,2067.2,3200
"e18061cz_11_Quant1_50.cdf","c36","71;85;99",66556059,2250.2,3600
"e18061cz_12_Quant1_20.cdf","c10","71;85;99",156097845,408,1000
"e18061cz_12_Quant1_20.cdf","c12","71;85;99",115885100,710.8,1200
"e18061cz_12_Quant1_20.cdf","c15","71;85;99",170518993,1114,1500
"e18061cz_12_Quant1_20.cdf","c17","71;85;99",153767251,1321.8,1700
"e18061cz_12_Quant1_20.cdf","c19","71;85;99",158846470,1498.8,1900
"e18061cz_12_Quant1_20.cdf","c22","71;85;99",159117283,1682.4,2200
"e18061cz_12_Quant1_20.cdf","c28","71;85;99",116020631,1932.8,2800
"e18061cz_12_Quant1_20.cdf","c32","71;85;99",89987829,2067.2,3200
"e18061cz_12_Quant1_20.cdf","c36","71;85;99",71017993,2250.2,3600
"e18061cz_13_Quant1_10.cdf","c10","71;85;99",158275303,407.4,1000
"e18061cz_13_Quant1_10.cdf","c12","71;85;99",119269639,710.8,1200
"e18061cz_13_Quant1_10.cdf","c15","71;85;99",173395542,1114.2,1500
"e18061cz_13_Quant1_10.cdf","c17","71;85;99",153713156,1321.8,1700
"e18061cz_13_Quant1_10.cdf","c19","71;85;99",167191266,1498.8,1900
"e18061cz_13_Quant1_10.cdf","c22","71;85;99",163388804,1682.4,2200
"e18061cz_13_Quant1_10.cdf","c28","71;85;99",121179085,1932.8,2800
"e18061cz_13_Quant1_10.cdf","c32","71;85;99",93077850,2067.2,3200
"e18061cz_13_Quant1_10.cdf","c36","71;85;99",76602646,2250.2,3600
"e18061cz_14_Quant1_5.cdf","c10","71;85;99",155025091,408,1000
"e18061cz_14_Quant1_5.cdf","c12","71;85;99",120064135,710.6,1200
"e18061cz_14_Quant1_5.cdf","c15","71;85;99",176474666,1114.2,1500
"e18061cz_14_Quant1_5.cdf","c17","71;85;99",167838416,1321.8,1700
"e18061cz_14_Quant1_5.cdf","c19","71;85;99",185553759,1498.8,1900
"e18061cz_14_Quant1_5.cdf","c22","71;85;99",169966579,1682.4,2200
"e18061cz_14_Quant1_5.cdf","c28","71;85;99",120834776,1932.8,2800
"e18061cz_14_Quant1_5.cdf","c32","71;85;99",89112678,2067.2,3200
"e18061cz_14_Quant1_5.cdf","c36","71;85;99",71948450,2250.2,3600
"e18061cz_15_Quant1_2.cdf","c10","71;85;99",154527413,408,1000
"e18061cz_15_Quant1_2.cdf","c12","71;85;99",124529416,710.8,1200
"e18061cz_15_Quant1_2.cdf","c15","71;85;99",5181667,1098.4,1500
"e18061cz_15_Quant1_2.cdf","c17","71;85;99",212436774,1321.8,1700
"e18061cz_15_Quant1_2.cdf","c19","71;85;99",217905817,1498.8,1900
"e18061cz_15_Quant1_2.cdf","c22","71;85;99",202228469,1682.4,2200
"e18061cz_15_Quant1_2.cdf","c28","71;85;99",153285838,1933,2800
"e18061cz_15_Quant1_2.cdf","c32","71;85;99",117558603,2067.2,3200
"e18061cz_15_Quant1_2.cdf","c36","71;85;99",89814711,2250.4,3600
"e18061cz_16_Quant1_1.cdf","c10","71;85;99",155754413,408.2,1000
"e18061cz_16_Quant1_1.cdf","c12","71;85;99",132814953,710.6,1200
"e18061cz_16_Quant1_1.cdf","c15","71;85;99",4661497,1098.2,1500
"e18061cz_16_Quant1_1.cdf","c17","71;85;99",210690372,1321.8,1700
"e18061cz_16_Quant1_1.cdf","c19","71;85;99",200916221,1498.8,1900
"e18061cz_16_Quant1_1.cdf","c22","71;85;99",168747385,1682.4,2200
"e18061cz_16_Quant1_1.cdf","c28","71;85;99",129667955,1933,2800
"e18061cz_16_Quant1_1.cdf","c32","71;85;99",120986715,2067.2,3200
"e18061cz_16_Quant1_1.cdf","c36","71;85;99",107052638,2250,3600
"e18061cz_9_Quant1_200.cdf","c10","71;85;99",146965136,408.2,1000
"e18061cz_9_Quant1_200.cdf","c12","71;85;99",109606870,710.6,1200
"e18061cz_9_Quant1_200.cdf","c15","71;85;99",155363523,1114,1500
"e18061cz_9_Quant1_200.cdf","c17","71;85;99",143493780,1321.8,1700
"e18061cz_9_Quant1_200.cdf","c19","71;85;99",139070620,1498.8,1900
"e18061cz_9_Quant1_200.cdf","c22","71;85;99",141845516,1682.4,2200
"e18061cz_9_Quant1_200.cdf","c28","71;85;99",105637550,1933,2800
"e18061cz_9_Quant1_200.cdf","c32","71;85;99",81069045,2067.2,3200
"e18061cz_9_Quant1_200.cdf","c36","71;85;99",61387602,2250.4,3600
"e18061cz_4_IdentA.cdf","c10","71;85;99",172736708,408.6,1000
"e18061cz_4_IdentA.cdf","c12","71;85;99",154984709,710.8,1200
"e18061cz_4_IdentA.cdf","c15","71;85;99",170028207,1114.2,1500
"e18061cz_4_IdentA.cdf","c17","71;85;99",141018765,1321.8,1700
"e18061cz_4_IdentA.cdf","c19","71;85;99",152211332,1498.8,1900
"e18061cz_4_IdentA.cdf","c22","71;85;99",156544802,1682.4,2200
"e18061cz_4_IdentA.cdf","c28","71;85;99",110154522,1932.8,2800
"e18061cz_4_IdentA.cdf","c32","71;85;99",86823528,2067.2,3200
"e18061cz_4_IdentA.cdf","c36","71;85;99",66804972,2250.2,3600
"e18061cz_5_IdentB.cdf","c10","71;85;99",156956382,408.4,1000
"e18061cz_5_IdentB.cdf","c12","71;85;99",135625259,710.6,1200
"e18061cz_5_IdentB.cdf","c15","71;85;99",181489983,1114.2,1500
"e18061cz_5_IdentB.cdf","c17","71;85;99",148016481,1321.8,1700
"e18061cz_5_IdentB.cdf","c19","71;85;99",160493269,1499,1900
"e18061cz_5_IdentB.cdf","c22","71;85;99",152571422,1682.4,2200
"e18061cz_5_IdentB.cdf","c28","71;85;99",108822740,1933,2800
"e18061cz_5_IdentB.cdf","c32","71;85;99",83922052,2067.2,3200
"e18061cz_5_IdentB.cdf","c36","71;85;99",65633817,2250.2,3600
"e18061cz_6_IdentC.cdf","c10","71;85;99",157869310,408.4,1000
"e18061cz_6_IdentC.cdf","c12","71;85;99",134674458,710.6,1200
"e18061cz_6_IdentC.cdf","c15","71;85;99",3798507,1098.2,1500
"e18061cz_6_IdentC.cdf","c17","71;85;99",160850792,1321.8,1700
"e18061cz_6_IdentC.cdf","c19","71;85;99",157465115,1498.8,1900
"e18061cz_6_IdentC.cdf","c22","71;85;99",153519123,1682.4,2200
"e18061cz_6_IdentC.cdf","c28","71;85;99",107885785,1932.8,2800
"e18061cz_6_IdentC.cdf","c32","71;85;99",79904560,2067,3200
"e18061cz_6_IdentC.cdf","c36","71;85;99",64279521,2250.2,3600
"e18061cz_7_IdentD.cdf","c10","71;85;99",155040173,408.2,1000
"e18061cz_7_IdentD.cdf","c12","71;85;99",132777281,710.6,1200
"e18061cz_7_IdentD.cdf","c15","71;85;99",168568957,1114,1500
"e18061cz_7_IdentD.cdf","c17","71;85;99",154076815,1321.8,1700
"e18061cz_7_IdentD.cdf","c19","71;85;99",158992792,1498.8,1900
"e18061cz_7_IdentD.cdf","c22","71;85;99",157155042,1682.4,2200
"e18061cz_7_IdentD.cdf","c28","71;85;99",114137334,1933,2800
"e18061cz_7_IdentD.cdf","c32","71;85;99",86112309,2067,3200
"e18061cz_7_IdentD.cdf","c36","71;85;99",67727035,2250,3600
"e18061cz_18.cdf","c10","71;85;99",162653305,408.2,1000
"e18061cz_18.cdf","c12","71;85;99",135409949,710.8,1200
"e18061cz_18.cdf","c15","71;85;99",181918091,1114,1500
"e18061cz_18.cdf","c17","71;85;99",198976094,1321.8,1700
"e18061cz_18.cdf","c19","71;85;99",223585013,1499,1900
"e18061cz_18.cdf","c22","71;85;99",178343047,1682.4,2200
"e18061cz_18.cdf","c28","71;85;99",152408227,1933,2800
"e18061cz_18.cdf","c32","71;85;99",122930324,2067.2,3200
"e18061cz_18.cdf","c36","71;85;99",101288411,2250.4,3600
"e18061cz_19.cdf","c10","71;85;99",135469662,406.8,1000
"e18061cz_19.cdf","c12","71;85;99",113828724,710.4,1200
"e18061cz_19.cdf","c15","71;85;99",157850887,1114,1500
"e18061cz_19.cdf","c17","71;85;99",153321438,1321.8,1700
"e18061cz_19.cdf","c19","71;85;99",203260133,1499,1900
"e18061cz_19.cdf","c22","71;85;99",154622002,1682.4,2200
"e18061cz_19.cdf","c28","71;85;99",139326605,1932.8,2800
"e18061cz_19.cdf","c32","71;85;99",94106616,2067.2,3200
"e18061cz_19.cdf","c36","71;85;99",75068191,2250.2,3600
"e18061cz_20.cdf","c10","71;85;99",163685240,408.4,1000
"e18061cz_20.cdf","c12","71;85;99",134116889,710.6,1200
"e18061cz_20.cdf","c15","71;85;99",181790790,1114,1500
"e18061cz_20.cdf","c17","71;85;99",184110241,1321.8,1700
"e18061cz_20.cdf","c19","71;85;99",222510573,1499,1900
"e18061cz_20.cdf","c22","71;85;99",177846302,1682.4,2200
"e18061cz_20.cdf","c28","71;85;99",141216623,1933,2800
"e18061cz_20.cdf","c32","71;85;99",114386690,2067,3200
"e18061cz_20.cdf","c36","71;85;99",93944429,2250.2,3600
"e18061cz_21.cdf","c10","71;85;99",161330172,407.6,1000
"e18061cz_21.cdf","c12","71;85;99",137426199,710.6,1200
"e18061cz_21.cdf","c15","71;85;99",197895458,1114.2,1500
"e18061cz_21.cdf","c17","71;85;99",185812529,1322,1700
"e18061cz_21.cdf","c19","71;85;99",258102898,1499.2,1900
"e18061cz_21.cdf","c22","71;85;99",193432877,1682.6,2200
"e18061cz_21.cdf","c28","71;85;99",145932514,1933,2800
"e18061cz_21.cdf","c32","71;85;99",123460389,2067.2,3200
"e18061cz_21.cdf","c36","71;85;99",96127499,2250.4,3600
"e18061cz_22.cdf","c10","71;85;99",160874036,408,1000
"e18061cz_22.cdf","c12","71;85;99",137630919,710.6,1200
"e18061cz_22.cdf","c15","71;85;99",9142195,1098.4,1500
"e18061cz_22.cdf","c17","71;85;99",194176461,1321.8,1700
"e18061cz_22.cdf","c19","71;85;99",256556586,1499.4,1900
"e18061cz_22.cdf","c22","71;85;99",209835760,1682.6,2200
"e18061cz_22.cdf","c28","71;85;99",144165060,1933,2800
"e18061cz_22.cdf","c32","71;85;99",125095350,2067.2,3200
"e18061cz_22.cdf","c36","71;85;99",98800546,2250.2,3600
"e18061cz_23.cdf","c10","71;85;99",160187829,408.2,1000
"e18061cz_23.cdf","c12","71;85;99",135275103,710.6,1200
"e18061cz_23.cdf","c15","71;85;99",188341001,1114.2,1500
"e18061cz_23.cdf","c17","71;85;99",187478977,1322,1700
"e18061cz_23.cdf","c19","71;85;99",241263187,1499.2,1900
"e18061cz_23.cdf","c22","71;85;99",197339992,1682.6,2200
"e18061cz_23.cdf","c28","71;85;99",136206204,1933,2800
"e18061cz_23.cdf","c32","71;85;99",107001003,2067.2,3200
"e18061cz_23.cdf","c36","71;85;99",90123116,2250.2,3600
"e18061cz_25.cdf","c10","71;85;99",163843832,407.8,1000
"e18061cz_25.cdf","c12","71;85;99",128662198,710.6,1200
"e18061cz_25.cdf","c15","71;85;99",170831627,1114.2,1500
"e18061cz_25.cdf","c17","71;85;99",153251496,1322,1700
"e18061cz_25.cdf","c19","71;85;99",196423039,1499,1900
"e18061cz_25.cdf","c22","71;85;99",168071975,1682.6,2200
"e18061cz_25.cdf","c28","71;85;99",124433673,1933,2800
"e18061cz_25.cdf","c32","71;85;99",110443456,2067.2,3200
"e18061cz_25.cdf","c36","71;85;99",76261856,2250.4,3600
"e18061cz_26.cdf","c10","71;85;99",149253035,407.6,1000
"e18061cz_26.cdf","c12","71;85;99",121501762,710.8,1200
"e18061cz_26.cdf","c15","71;85;99",165334690,1114.2,1500
"e18061cz_26.cdf","c17","71;85;99",166562437,1321.8,1700
"e18061cz_26.cdf","c19","71;85;99",209057180,1499,1900
"e18061cz_26.cdf","c22","71;85;99",167411276,1682.6,2200
"e18061cz_26.cdf","c28","71;85;99",113882632,1933,2800
"e18061cz_26.cdf","c32","71;85;99",89059295,2067.2,3200
"e18061cz_26.cdf","c36","71;85;99",71254214,2250.6,3600
"e18061cz_27.cdf","c10","71;85;99",149040993,408.4,1000
"e18061cz_27.cdf","c12","71;85;99",125516026,710.6,1200
"e18061cz_27.cdf","c15","71;85;99",169230616,1114,1500
"e18061cz_27.cdf","c17","71;85;99",167168681,1321.8,1700
"e18061cz_27.cdf","c19","71;85;99",204476002,1499,1900
"e18061cz_27.cdf","c22","71;85;99",159340396,1682.6,2200
"e18061cz_27.cdf","c28","71;85;99",105072101,1933,2800
"e18061cz_27.cdf","c32","71;85;99",91117206,2067.2,3200
"e18061cz_27.cdf","c36","71;85;99",74500624,2250.2,3600
"e18061cz_28.cdf","c10","71;85;99",167227693,407.8,1000
"e18061cz_28.cdf","c12","71;85;99",142903450,710.6,1200
"e18061cz_28.cdf","c15","71;85;99",13779266,1098.4,1500
"e18061cz_28.cdf","c17","71;85;99",193290913,1322,1700
"e18061cz_28.cdf","c19","71;85;99",292878224,1499.6,1900
"e18061cz_28.cdf","c22","71;85;99",199019869,1682.6,2200
"e18061cz_28.cdf","c28","71;85;99",142707096,1933,2800
"e18061cz_28.cdf","c32","71;85;99",105168005,2067.2,3200
"e18061cz_28.cdf","c36","71;85;99",87344961,2250.8,3600
"e18061cz_29.cdf","c10","71;85;99",136617526,407.2,1000
"e18061cz_29.cdf","c12","71;85;99",116263477,710.4,1200
"e18061cz_29.cdf","c15","71;85;99",161691735,1114.2,1500
"e18061cz_29.cdf","c17","71;85;99",158599800,1321.8,1700
"e18061cz_29.cdf","c19","71;85;99",217594711,1499.4,1900
"e18061cz_29.cdf","c22","71;85;99",162111952,1682.6,2200
"e18061cz_29.cdf","c28","71;85;99",95671976,1933,2800
"e18061cz_29.cdf","c32","71;85;99",90289119,2067.2,3200
"e18061cz_29.cdf","c36","71;85;99",75073968,2250,3600
"e18061cz_31.cdf","c10","71;85;99",165547494,408.4,1000
"e18061cz_31.cdf","c12","71;85;99",136973529,710.6,1200
"e18061cz_31.cdf","c15","71;85;99",189407658,1114.2,1500
"e18061cz_31.cdf","c17","71;85;99",173918427,1322,1700
"e18061cz_31.cdf","c19","71;85;99",250767150,1499.2,1900
"e18061cz_31.cdf","c22","71;85;99",183186389,1682.6,2200
"e18061cz_31.cdf","c28","71;85;99",139718183,1933,2800
"e18061cz_31.cdf","c32","71;85;99",119223825,2067.2,3200
"e18061cz_31.cdf","c36","71;85;99",81229385,2250.2,3600
"e18061cz_32.cdf","c10","71;85;99",128365628,407,1000
"e18061cz_32.cdf","c12","71;85;99",115155342,710.2,1200
"e18061cz_32.cdf","c15","71;85;99",173127391,1114.2,1500
"e18061cz_32.cdf","c17","71;85;99",139564842,1321.8,1700
"e18061cz_32.cdf","c19","71;85;99",193018087,1499,1900
"e18061cz_32.cdf","c22","71;85;99",154844960,1682.4,2200
"e18061cz_32.cdf","c28","71;85;99",95118647,1933,2800
"e18061cz_32.cdf","c32","71;85;99",93688002,2067.2,3200
"e18061cz_32.cdf","c36","71;85;99",69923161,2250.4,3600
"e18061cz_33.cdf","c10","71;85;99",151888867,407.2,1000
"e18061cz_33.cdf","c12","71;85;99",131484491,710.6,1200
"e18061cz_33.cdf","c15","71;85;99",189161283,1114.2,1500
"e18061cz_33.cdf","c17","71;85;99",152582932,1321.8,1700
"e18061cz_33.cdf","c19","71;85;99",212987423,1499,1900
"e18061cz_33.cdf","c22","71;85;99",190610146,1682.6,2200
"e18061cz_33.cdf","c28","71;85;99",118620489,1932.8,2800
"e18061cz_33.cdf","c32","71;85;99",118261111,2067.2,3200
"e18061cz_33.cdf","c36","71;85;99",86765966,2250.6,3600
"e18061cz_34.cdf","c10","71;85;99",163283595,408,1000
"e18061cz_34.cdf","c12","71;85;99",135856418,710.6,1200
"e18061cz_34.cdf","c15","71;85;99",190479765,1114.2,1500
"e18061cz_34.cdf","c17","71;85;99",153101030,1321.8,1700
"e18061cz_34.cdf","c19","71;85;99",213715295,1499,1900
"e18061cz_34.cdf","c22","71;85;99",181008859,1682.6,2200
"e18061cz_34.cdf","c28","71;85;99",110968213,1933,2800
"e18061cz_34.cdf","c32","71;85;99",100296808,2067,3200
"e18061cz_34.cdf","c36","71;85;99",88423422,2250,3600
"e18061cz_35.cdf","c10","71;85;99",153166183,407.6,1000
"e18061cz_35.cdf","c12","71;85;99",132097138,710.4,1200
"e18061cz_35.cdf","c15","71;85;99",201615933,1114.2,1500
"e18061cz_35.cdf","c17","71;85;99",164077596,1322,1700
"e18061cz_35.cdf","c19","71;85;99",240465476,1499.2,1900
"e18061cz_35.cdf","c22","71;85;99",200015107,1682.6,2200
"e18061cz_35.cdf","c28","71;85;99",134633930,1933,2800
"e18061cz_35.cdf","c32","71;85;99",115236623,2067.2,3200
"e18061cz_35.cdf","c36","71;85;99",92759297,2250,3600
"e18061cz_36.cdf","c10","71;85;99",146221639,406.6,1000
"e18061cz_36.cdf","c12","71;85;99",132475176,710.4,1200
"e18061cz_36.cdf","c15","71;85;99",190089756,1114.2,1500
"e18061cz_36.cdf","c17","71;85;99",170197028,1321.8,1700
"e18061cz_36.cdf","c19","71;85;99",246740536,1499.2,1900
"e18061cz_36.cdf","c22","71;85;99",193907198,1682.6,2200
"e18061cz_36.cdf","c28","71;85;99",127164386,1933,2800
"e18061cz_36.cdf","c32","71;85;99",107621270,2067.2,3200
"e18061cz_36.cdf","c36","71;85;99",84853555,2250.8,3600
"e18061cz_38.cdf","c10","71;85;99",148285766,406.8,1000
"e18061cz_38.cdf","c12","71;85;99",154955745,710.4,1200
"e18061cz_38.cdf","c15","71;85;99",265617545,1114.2,1500
"e18061cz_38.cdf","c17","71;85;99",213303578,1322,1700
"e18061cz_38.cdf","c19","71;85;99",276854717,1499.2,1900
"e18061cz_38.cdf","c22","71;85;99",268788695,1682.6,2200
"e18061cz_38.cdf","c28","71;85;99",199997829,1933,2800
"e18061cz_38.cdf","c32","71;85;99",174552337,2067.2,3200
"e18061cz_38.cdf","c36","71;85;99",113605410,2250.2,3600
"e18061cz_39.cdf","c10","71;85;99",152952262,407.4,1000
"e18061cz_39.cdf","c12","71;85;99",136578145,710.6,1200
"e18061cz_39.cdf","c15","71;85;99",214210980,1114.4,1500
"e18061cz_39.cdf","c17","71;85;99",178727346,1322,1700
"e18061cz_39.cdf","c19","71;85;99",250407985,1499.2,1900
"e18061cz_39.cdf","c22","71;85;99",222819711,1682.6,2200
"e18061cz_39.cdf","c28","71;85;99",144978755,1933,2800
"e18061cz_39.cdf","c32","71;85;99",132660828,2067.2,3200
"e18061cz_39.cdf","c36","71;85;99",100547291,2250.2,3600
"e18061cz_40.cdf","c10","71;85;99",150734076,407.4,1000
"e18061cz_40.cdf","c12","71;85;99",136033407,710.6,1200
"e18061cz_40.cdf","c15","71;85;99",212481263,1114.2,1500
"e18061cz_40.cdf","c17","71;85;99",169586808,1322,1700
"e18061cz_40.cdf","c19","71;85;99",237661440,1499,1900
"e18061cz_40.cdf","c22","71;85;99",211784458,1682.6,2200
"e18061cz_40.cdf","c28","71;85;99",135406909,1933,2800
"e18061cz_40.cdf","c32","71;85;99",120477577,2067.2,3200
"e18061cz_40.cdf","c36","71;85;99",99830433,2250.2,3600
"e18061cz_41.cdf","c10","71;85;99",159388622,408,1000
"e18061cz_41.cdf","c12","71;85;99",138768545,710.6,1200
"e18061cz_41.cdf","c15","71;85;99",15490328,1098.4,1500
"e18061cz_41.cdf","c17","71;85;99",224144424,1322,1700
"e18061cz_41.cdf","c19","71;85;99",277219681,1499.4,1900
"e18061cz_41.cdf","c22","71;85;99",223535430,1682.6,2200
"e18061cz_41.cdf","c28","71;85;99",148989958,1933,2800
"e18061cz_41.cdf","c32","71;85;99",124086530,2067.2,3200
"e18061cz_41.cdf","c36","71;85;99",102268962,2250.2,3600
"e18061cz_42.cdf","c10","71;85;99",149425172,407.6,1000
"e18061cz_42.cdf","c12","71;85;99",126962771,710.4,1200
"e18061cz_42.cdf","c15","71;85;99",16027011,1098.4,1500
"e18061cz_42.cdf","c17","71;85;99",191709062,1322,1700
"e18061cz_42.cdf","c19","71;85;99",245238793,1499.4,1900
"e18061cz_42.cdf","c22","71;85;99",180420357,1682.6,2200
"e18061cz_42.cdf","c28","71;85;99",116338012,1932.8,2800
"e18061cz_42.cdf","c32","71;85;99",98030870,2067,3200
"e18061cz_42.cdf","c36","71;85;99",79993604,2250,3600
"e18061cz_44.cdf","c10","71;85;99",159024734,407.2,1000
