file,metabolite,quantMasses,intensity,rt,ri
e18061cz_46.cdf,c36,71;85;99,6.6787945E7,2250.2,3600.0
e18061cz_47.cdf,c10,71;85;99,1.60714723E8,407.6,1000.0
e18061cz_47.cdf,c12,71;85;99,1.40724724E8,710.6,1200.0
e18061cz_47.cdf,c15,71;85;99,2.09329514E8,1114.2,1500.0
e18061cz_47.cdf,c17,71;85;99,1.91155534E8,1321.8,1700.0
e18061cz_47.cdf,c19,71;85;99,2.66834836E8,1499.2,1900.0
e18061cz_47.cdf,c22,71;85;99,2.25582831E8,1682.4,2200.0
e18061cz_47.cdf,c28,71;85;99,1.61123323E8,1932.8,2800.0
e18061cz_47.cdf,c32,71;85;99,1.49263948E8,2067.2,3200.0
e18061cz_47.cdf,c36,71;85;99,1.05910679E8,2250.8,3600.0
e18061cz_48.cdf,c10,71;85;99,1.5892027E8,407.2,1000.0
e18061cz_48.cdf,c12,71;85;99,1.34726219E8,710.4,1200.0
e18061cz_48.cdf,c15,71;85;99,1.5434949E7,1098.4,1500.0
e18061cz_48.cdf,c17,71;85;99,1.6417166E8,1321.8,1700.0
e18061cz_48.cdf,c19,71;85;99,2.52786539E8,1499.2,1900.0
e18061cz_48.cdf,c22,71;85;99,2.04340492E8,1682.4,2200.0
e18061cz_48.cdf,c28,71;85;99,1.27687313E8,1932.8,2800.0
e18061cz_48.cdf,c32,71;85;99,1.29304656E8,2067.2,3200.0
e18061cz_48.cdf,c36,71;85;99,9.2981661E7,2250.6,3600.0
e18061cz_50.cdf,c10,71;85;99,1.59967903E8,408.0,1000.0
e18061cz_50.cdf,c12,71;85;99,1.32044058E8,710.4,1200.0
e18061cz_50.cdf,c15,71;85;99,1.9328115E8,1114.0,1500.0
e18061cz_50.cdf,c17,71;85;99,1.44307126E8,1321.8,1700.0
e18061cz_50.cdf,c19,71;85;99,2.04029288E8,1498.8,1900.0
e18061cz_50.cdf,c22,71;85;99,1.94676992E8,1682.4,2200.0
e18061cz_50.cdf,c28,71;85;99,1.3590516E8,1932.8,2800.0
e18061cz_50.cdf,c32,71;85;99,1.11673583E8,2067.4,3200.0
e18061cz_50.cdf,c36,71;85;99,9.3946818E7,2250.4,3600.0
e18061cz_51.cdf,c10,71;85;99,1.61779715E8,407.6,1000.0
e18061cz_51.cdf,c12,71;85;99,1.37769617E8,710.4,1200.0
e18061cz_51.cdf,c15,71;85;99,2.01933928E8,1114.2,1500.0
e18061cz_51.cdf,c17,71;85;99,1.80681752E8,1321.8,1700.0
e18061cz_51.cdf,c19,71;85;99,7709997.0,1504.6,1900.0
e18061cz_51.cdf,c22,71;85;99,2.04053976E8,1682.4,2200.0
e18061cz_51.cdf,c28,71;85;99,1.45847544E8,1932.8,2800.0
e18061cz_51.cdf,c32,71;85;99,1.4815778E8,2067.0,3200.0
e18061cz_51.cdf,c36,71;85;99,9.1217894E7,2249.8,3600.0
e18061cz_52.cdf,c10,71;85;99,1.5530476E8,407.0,1000.0
e18061cz_52.cdf,c12,71;85;99,1.44320286E8,710.8,1200.0
e18061cz_52.cdf,c15,71;85;99,2.28563809E8,1114.2,1500.0
e18061cz_52.cdf,c17,71;85;99,1.81304987E8,1321.8,1700.0
e18061cz_52.cdf,c19,71;85;99,2.55522283E8,1499.0,1900.0
e18061cz_52.cdf,c22,71;85;99,2.43541071E8,1682.6,2200.0
e18061cz_52.cdf,c28,71;85;99,1.54913332E8,1932.8,2800.0
e18061cz_52.cdf,c32,71;85;99,1.81190842E8,2067.0,3200.0
e18061cz_52.cdf,c36,71;85;99,1.11466929E8,2250.6,3600.0
e18061cz_53.cdf,c10,71;85;99,1.60609516E8,407.8,1000.0
e18061cz_53.cdf,c12,71;85;99,1.37934025E8,710.6,1200.0
e18061cz_53.cdf,c15,71;85;99,2.08116113E8,1114.0,1500.0
e18061cz_53.cdf,c17,71;85;99,2.01654835E8,1321.8,1700.0
e18061cz_53.cdf,c19,71;85;99,2.69015503E8,1499.2,1900.0
e18061cz_53.cdf,c22,71;85;99,2.07488972E8,1682.4,2200.0
e18061cz_53.cdf,c28,71;85;99,1.55673003E8,1932.8,2800.0
e18061cz_53.cdf,c32,71;85;99,1.5941755E8,2067.0,3200.0
e18061cz_53.cdf,c36,71;85;99,9.9272618E7,2250.4,3600.0
e18061cz_54.cdf,c10,71;85;99,1.52574771E8,407.6,1000.0
e18061cz_54.cdf,c12,71;85;99,1.31815982E8,710.4,1200.0
e18061cz_54.cdf,c15,71;85;99,1.458088E7,1098.4,1500.0
e18061cz_54.cdf,c17,71;85;99,2.13239923E8,1321.8,1700.0
e18061cz_54.cdf,c19,71;85;99,2.98167075E8,1499.4,1900.0
e18061cz_54.cdf,c22,71;85;99,2.01905151E8,1682.4,2200.0
e18061cz_54.cdf,c28,71;85;99,1.87260122E8,1932.8,2800.0
e18061cz_54.cdf,c32,71;85;99,1.162767E8,2067.0,3200.0
e18061cz_54.cdf,c36,71;85;99,8.7096775E7,2250.2,3600.0
